   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
237             ,   24 28 41 ,   30 20 02,      6.441,      0.000,      0.000,        1.348,        2.960,      5.559
238             ,   22 58 52 ,   27 24 51,      7.448,      0.000,      0.000,        1.339,        3.157,      6.612
239             ,   39 58 33 ,   20 27 11,      5.895,      0.000,      0.000,        1.323,        1.579,      5.524
240             ,   39 46 28 ,   17 08 58,      6.975,      0.000,      0.000,        1.316,        1.581,      6.665
241             ,   78 00 46 ,   13 18 39,      5.711,      0.000,      0.000,        1.286,        0.273,      5.558
242             ,   78 00 42 ,   11 11 53,      6.760,      0.000,      0.000,        1.284,        0.273,      6.632
243             ,  130 41 58 ,   16 16 56,      5.883,      0.000,      0.000,        1.250,       -1.076,      5.647
244             ,  130 41 59 ,   13 49 57,      6.886,      0.000,      0.000,        1.248,       -1.074,      6.687
245             ,  148 56 06 ,   23 02 18,      6.092,      0.000,      0.000,        1.230,       -2.042,      5.606
246             ,  148 56 07 ,   19 38 21,      7.097,      0.000,      0.000,        1.231,       -2.043,      6.684
247             ,  161 44 23 ,   34 29 53,      6.743,      0.000,      0.000,        1.197,       -3.627,      5.557
248             ,  161 44 19 ,   30 06 46,      7.591,      0.000,      0.000,        1.193,       -3.617,      6.567
249             ,  166 35 31 ,   42 22 04,      7.453,      0.000,      0.000,        1.165,       -4.886,      5.507
250             ,  167 04 01 ,   37 35 50,      8.445,      0.000,      0.000,        1.153,       -5.022,      6.691
251             ,  160 40 36 ,   31 06 46,      6.992,      0.000,      0.000,        1.195,       -3.409,      5.986
252             ,  141 47 23 ,   18 34 43,      6.272,      0.000,      0.000,        1.236,       -1.570,      5.945
253             ,   92 47 44 ,   11 52 32,      6.195,      0.000,      0.000,        1.273,       -0.062,      6.062
254             ,   46 07 14 ,   16 58 11,      6.228,      0.000,      0.000,        1.310,        1.260,      5.957
255             ,   24 32 23 ,   27 56 53,      6.899,      0.000,      0.000,        1.343,        2.941,      6.095
256             ,   16 56 07 ,   38 02 41,      7.663,      0.000,      0.000,        1.376,        4.518,      6.035
257             ,   13 04 56 ,   45 42 46,      8.707,      0.000,      0.000,        1.411,        6.071,      6.080
258             ,   10 43 34 ,   52 16 50,      9.899,      0.000,      0.000,        1.457,        7.693,      6.056
259             ,  153 31 53 ,  104 38 23,      5.256,      0.000,      0.000,        2.267,       -4.552,     -1.328
260             ,  153 31 55 ,   93 29 44,      5.088,      0.000,      0.000,        2.263,       -4.546,     -0.310
261             ,  153 32 16 ,   81 45 48,      5.120,      0.000,      0.000,        2.258,       -4.537,      0.734
262             ,  153 32 20 ,   71 20 01,      5.344,      0.000,      0.000,        2.256,       -4.533,      1.710
263             ,  153 32 15 ,   61 17 25,      5.767,      0.000,      0.000,        2.254,       -4.528,      2.770
264             ,  153 32 19 ,   50 32 21,      6.543,      0.000,      0.000,        2.251,       -4.522,      4.158
265             ,  153 32 24 ,   44 15 11,      7.228,      0.000,      0.000,        2.247,       -4.516,      5.177
266             ,  156 32 17 ,   43 34 35,      7.133,      0.000,      0.000,        1.958,       -4.510,      5.168
