Point ID     ,  Hz.(� ' "),  V.(� ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
255             ,   82 24 04 ,   61 14 34,      3.476,      0.000,      0.000,        3.021,        0.403,      1.672
256             ,   82 24 06 ,   54 54 25,      3.716,      0.000,      0.000,        3.014,        0.402,      2.137
257             ,   82 24 07 ,   45 44 41,      4.215,      0.000,      0.000,        2.993,        0.399,      2.942
258             ,   82 24 11 ,   40 32 01,      4.627,      0.000,      0.000,        2.981,        0.398,      3.517
259             ,   82 24 16 ,   36 15 19,      5.080,      0.000,      0.000,        2.978,        0.397,      4.096
260             ,   82 24 14 ,   33 22 11,      5.441,      0.000,      0.000,        2.967,        0.396,      4.544
261             ,   84 33 08 ,   29 15 03,      6.071,      0.000,      0.000,        2.953,        0.282,      5.297
262             ,   84 32 52 ,   36 25 49,      5.035,      0.000,      0.000,        2.976,        0.284,      4.051
263             ,   68 56 34 ,   32 16 14,      5.990,      0.000,      0.000,        2.985,        1.149,      5.065
264             ,   68 56 29 ,   35 51 45,      5.453,      0.000,      0.000,        2.981,        1.148,      4.419
